Class Name,API Name,Number of Input Parameter,Input Parameter Types,List of Methods Invoked
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,activateDevicePermissions,2,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>, <Application,Ljava/util/List>]","['next', 'getTagForPolicy', 'enforceActiveAdminPermissionByContext', 'getCallingUid', 'getReceiver', 'getAppId', 'isPermissionGranted', 'iterator', 'isApplicationInstalled', 'get', 'getPolicyService', 'addProxyAdmin', 'activateAdminForUser', 'add', 'restoreCallingIdentity', 'e', 'valueOf', 'containsKey', 'i', 'hasNext', '<init>', 'contains', 'clearCallingIdentity', 'toString', 'usesPolicy', 'getComponent', 'getPackageName', 'getUserId', 'append']"
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,addAuthorizedUid,3,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>, <Primordial,I>, <Primordial,I>]","['enforceUMCSignature', 'checkCallerIsUMC', 'd', 'valueOf', 'putValuesNoUpdate', '<init>', 'put']"
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,addProxyAdmin,5,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>, <Application,Landroid/app/admin/ProxyDeviceAdminInfo>, <Primordial,I>, <Application,Landroid/content/ComponentName>, <Primordial,I>]","['getRequestedPermissions', 'enforceCallingOrSelfPermissions', 'getLabel', 'flattenToString', 'valueOf', 'putValuesNoUpdate', '<init>', 'getDescription', 'asList', 'put', 'getIcon', 'size', 'getType', 'get', 'toString', 'getComponent', 'append']"
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,captureUmcLogs,4,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>, <Application,Lcom/samsung/android/knox/ContextInfo>, <Application,Ljava/lang/String>, <Application,Ljava/util/List>]","['getRunningAppProcesses', 'next', 'getSystemService', 'enforcePermissionByContext', 'getBytes', 'checkCallerIsUMC', 'iterator', 'split', 'get', 'getRuntime', 'write', 'close', 'add', 'restoreCallingIdentity', 'getProperty', 'putNextEntry', 'd', 'printStackTrace', 'e', 'isEmpty', 'getMessage', 'hasNext', '<init>', 'readLine', 'getInputStream', 'contains', 'setLength', 'closeEntry', 'toByteArray', 'clearCallingIdentity', 'toString', 'append', 'exec']"
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,configureContainerAdminForMigration,2,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>, <Primordial,Z>]","['d', 'blockAdminToReceivePolicy', 'toString', 'getInstance', '<init>', 'append']"
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,deactivateAdminForUser,3,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>, <Application,Landroid/content/ComponentName>, <Primordial,I>]","['removeActiveAdmin', 'enforceCallingOrSelfPermissions', 'getStackTraceString', 'e', 'toString', '<init>', 'asList', 'append']"
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,disableConstrainedState,2,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>, <Application,Lcom/samsung/android/knox/ContextInfo>]",['disableConstrainedState']
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,enableConstrainedState,7,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>, <Application,Lcom/samsung/android/knox/ContextInfo>, <Application,Ljava/lang/String>, <Application,Ljava/lang/String>, <Application,Ljava/lang/String>, <Application,Ljava/lang/String>, <Primordial,I>]",['enableConstrainedState']
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,enforceActiveAdminPermission,2,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>, <Application,Ljava/util/List>]","['getCallingUid', 'enforceActiveAdminPermissionByContext', '<init>']"
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,enforceActiveAdminPermissionByContext,3,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>, <Application,Lcom/samsung/android/knox/ContextInfo>, <Application,Ljava/util/List>]",['enforceActiveAdminPermissionByContext']
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,enforceComponentCheck,3,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>, <Application,Lcom/samsung/android/knox/ContextInfo>, <Application,Landroid/content/ComponentName>]","['getCallingUid', 'flattenToString', 'equals', 'toString', '<init>', 'getActiveAdminComponent', 'append', 'getAppId']"
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,enforceContainerOwnerShipPermissionByContext,3,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>, <Application,Lcom/samsung/android/knox/ContextInfo>, <Application,Ljava/util/List>]",['enforceActiveAdminPermissionByContext']
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,enforceDoPoOnlyPermissionByContext,3,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>, <Application,Lcom/samsung/android/knox/ContextInfo>, <Application,Ljava/util/List>]",['enforceActiveAdminPermissionByContext']
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,enforceOwnerOnlyAndActiveAdminPermission,3,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>, <Application,Lcom/samsung/android/knox/ContextInfo>, <Application,Ljava/util/List>]",['enforceOwnerOnlyAndActiveAdminPermissionByContext']
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,enforceOwnerOnlyPermissionByContext,3,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>, <Application,Lcom/samsung/android/knox/ContextInfo>, <Application,Ljava/util/List>]",['enforceOwnerOnlyAndActiveAdminPermissionByContext']
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,enforcePermissionByContext,3,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>, <Application,Lcom/samsung/android/knox/ContextInfo>, <Application,Ljava/util/List>]",['enforceActiveAdminPermissionByContext']
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,getActiveAdminComponent,1,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>]","['getCallingUid', 'valueOf', 'get', 'getComponent']"
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,getActiveAdmins,2,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>, <Primordial,I>]","['next', 'getActivityInfo', 'add', 'enforceCallingOrSelfPermissions', 'iterator', 'isEmpty', 'hasNext', 'getComponent', '<init>', 'asList', 'getUserId']"
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,getActiveAdminsInfo,2,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>, <Primordial,I>]","['next', 'getActivityInfo', 'add', 'enforceCallingOrSelfPermissions', 'iterator', 'hasNext', '<init>', 'asList', 'getUserId']"
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,getAdminContextIfCallerInCertWhiteList,2,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>, <Application,Ljava/lang/String>]","['next', 'getPackageUid', 'getCallingUid', 'restoreCallingIdentity', 'getValues', 'd', 'createContextAsUser', 'getAdminLUIDWhereIn', 'getAsInteger', 'intValue', 'checkUidPermission', 'isEmpty', 'hasNext', 'getAsString', '<init>', 'put', 'iterator', 'comparePackageSignature', 'w', 'clearCallingIdentity', 'getPackageManager', 'getPackagesForUid', 'getUserId']"
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,getAdminRemovable,3,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>, <Application,Lcom/samsung/android/knox/ContextInfo>, <Application,Ljava/lang/String>]","['next', 'canRemoveAdmin', 'restoreCallingIdentity', 'getReceiver', 'getCallingOrCurrentUserId', 'hasNext', 'getApplicationInfo', 'iterator', 'getType', 'equals', 'clearCallingIdentity', 'getInstance', 'getComponent', 'getPackageName', 'getProxyAdmins']"
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,getAdminUidForAuthorizedUid,2,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>, <Primordial,I>]","['enforceUMCSignature', 'getValue', 'checkCallerIsUMC', 'd', 'valueOf', 'getAsInteger', 'intValue', '<init>', 'put']"
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,getAuthorizedUidForAdminUid,2,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>, <Primordial,I>]","['enforceUMCSignature', 'getValue', 'checkCallerIsUMC', 'd', 'valueOf', 'getAsInteger', 'intValue', '<init>', 'put']"
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,getConstrainedState,1,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>]",['getConstrainedState']
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,getKPUPackageName,1,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>]",[]
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,getMyKnoxAdmin,2,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>, <Application,Lcom/samsung/android/knox/ContextInfo>]",['getGenericValue']
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,getProxyAdmins,2,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>, <Primordial,I>]","['next', 'add', 'enforceCallingOrSelfPermissions', 'restoreCallingIdentity', 'getValues', 'printStackTrace', 'getAsInteger', 'intValue', 'hasNext', 'getAsString', '<init>', 'getAsByteArray', 'asList', 'iterator', 'unflattenFromString', 'split', 'clearCallingIdentity', 'getClassName', 'getPackageName', 'getUserId', 'getReceiverInfo']"
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,getRemoveWarning,3,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>, <Application,Landroid/content/ComponentName>, <Application,Landroid/os/RemoteCallback>]","['getCallingUserId', 'getRemoveWarning']"
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,getUserStatus,2,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>, <Primordial,I>]","['next', 'getCallingUid', 'restoreCallingIdentity', 'd', 'printStackTrace', 'e', 'hasNext', 'getActiveAdmins', '<init>', 'asList', 'iterator', 'contains', 'getStatusInternal', 'getContainerService', 'getMUMContainerOwnerUid', 'clearCallingIdentity', 'getPackageManager', 'getPackagesForUid', 'toString', 'getPackageName', 'append']"
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,hasAnyActiveAdmin,1,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>]",['size']
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,hasGrantedPolicy,3,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>, <Application,Landroid/content/ComponentName>, <Primordial,I>]","['getCallingUserId', 'hasGrantedPolicy']"
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,hasGrantedPolicy,4,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>, <Application,Landroid/content/ComponentName>, <Primordial,I>, <Primordial,I>]","['hasGrantedPolicy', 'usesPolicy', 'toString', '<init>', 'append', 'getActiveAdminLocked']"
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,isAdminActive,2,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>, <Application,Landroid/content/ComponentName>]","['getCallingUserId', 'getActiveAdminLocked']"
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,isAdminRemovable,2,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>, <Application,Landroid/content/ComponentName>]","['getCallingUserId', 'isAdminRemovableInternal']"
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,isAdminRemovableInternal,3,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>, <Application,Landroid/content/ComponentName>, <Primordial,I>]","['getActivityInfo', 'canRemoveAdmin', 'findAdmin', 'd', 'toString', '<init>', 'append']"
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,isMdmAdminPresent,1,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>]",['isMdmAdminPresentInternal']
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,isMdmAdminPresentAsUser,2,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>, <Primordial,I>]","['next', 'getComponentNameForUid', 'findAdmin', 'usesMDMPolicy', 'd', 'e', 'intValue', 'getPermissions', 'hasNext', 'getAdminUidListAsUser', '<init>', 'iterator', 'contains', 'size', 'toString', 'getPackageName', 'getUserId', 'append']"
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,isMigrationStateNOK,1,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>]","['getGenericValue', 'd', 'equals', 'toString', '<init>', 'append']"
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,isRestrictedByConstrainedState,2,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>, <Primordial,I>]",['isRestrictedByConstrainedState']
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,migrateApplicationDisablePolicy,2,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>, <Primordial,I>]","['migrateApplicationDisablePolicy', 'd', 'getInstance']"
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,migrateEnterpriseContainer,3,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>, <Primordial,I>, <Primordial,Z>]","['getEnterpriseMigrationResult', 'getAdminNameForUserId', 'isValidKnoxId', 'd', 'flattenToString', 'migrateEnterpriseDatabase', 'isEmpty', 'toString', 'migrateEcppDatabse', 'getInstance', '<init>', 'append']"
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,packageHasActiveAdmins,2,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>, <Application,Ljava/lang/String>]","['size', 'get', 'equals', 'getComponent', 'getPackageName']"
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,packageHasActiveAdminsAsUser,3,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>, <Application,Ljava/lang/String>, <Primordial,I>]","['getActivityInfo', 'size', 'd', 'get', 'equals', 'toString', 'getComponent', 'getPackageName', '<init>', 'getUserId', 'append']"
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,readUmcEnrollmentData,2,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>, <Application,Lcom/samsung/android/knox/ContextInfo>]","['add', 'checkCallerIsUMC', 'read', 'printStackTrace', 'length', 'exists', 'enforcePermissionByContext', '<init>', 'close']"
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,reconcileAdmin,3,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>, <Application,Landroid/content/ComponentName>, <Primordial,I>]","['add', 'next', 'findAdmin', 'onAdminAdded', 'flattenToString', 'printStackTrace', 'entrySet', 'valueOf', 'containsKey', 'hasNext', '<init>', 'put', 'remove', 'getActivityInfo', 'getValue', 'iterator', 'addorUpdateAdmin', 'w', 'toString', 'getPackageName', 'getCallingPid', 'append']"
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,removeActiveAdmin,2,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>, <Application,Landroid/content/ComponentName>]","['removeActiveAdmin', 'getCallingUserId']"
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,removeActiveAdminFromDpm,3,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>, <Application,Landroid/content/ComponentName>, <Primordial,I>]","['d', 'toString', '<init>', 'removeActiveAdminDelayed', 'append']"
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,removeAuthorizedUid,3,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>, <Primordial,I>, <Primordial,I>]","['enforceUMCSignature', 'checkCallerIsUMC', 'd', 'valueOf', 'toString', '<init>', 'delete', 'put', 'append']"
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,removeProxyAdmin,2,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>, <Primordial,I>]","['enforceCallingOrSelfPermissions', 'valueOf', '<init>', 'delete', 'asList', 'put']"
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,selfUpdateAdmin,2,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>, <Application,Ljava/lang/String>]","['next', 'copyFile', 'getSystemService', 'flattenToString', 'canRead', 'setPermissions', 'fromFile', 'iterator', 'compareSystemSignature', 'trim', 'getUsers', 'checkAdminExistsInELMDB', 'getParentFile', 'getActiveAdminComponent', 'getPackageInfo', 'runAdminUpdate', 'getCallingUserId', 'restoreCallingIdentity', 'd', 'isFile', 'printStackTrace', 'getAbsolutePath', 'e', 'toLowerCase', 'length', 'hasNext', 'readPropertyValue', '<init>', 'getApplicationInfo', 'contains', 'equals', 'mkdirs', 'writePropertyValue', 'clearCallingIdentity', 'endsWith', 'exists', 'toString', 'getPackageName', 'append']"
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,sendIntent,2,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>, <Primordial,I>]",['show']
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,setActiveAdmin,3,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>, <Application,Landroid/content/ComponentName>, <Primordial,Z>]","['activateAdmin', 'enforceCallingOrSelfPermission']"
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,setActiveAdminSilent,2,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>, <Application,Landroid/content/ComponentName>]","['enforceCallingOrSelfPermissions', 'activateAdmin', '<init>', 'asList']"
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,setAdminRemovable,4,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>, <Application,Lcom/samsung/android/knox/ContextInfo>, <Primordial,Z>, <Application,Ljava/lang/String>]","['next', 'enforceActiveAdminPermissionByContext', 'getReceiver', 'getCallingOrCurrentUserId', 'myPid', 'logAsUser', 'iterator', 'get', 'putBoolean', 'getProxyAdmins', 'add', 'restoreCallingIdentity', 'd', 'valueOf', 'hasNext', '<init>', 'getApplicationInfo', 'w', 'equals', 'clearCallingIdentity', 'toString', 'getInstance', 'getComponent', 'getPackageName', 'append']"
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,setB2BMode,2,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>, <Primordial,Z>]",[]
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,setMyKnoxAdmin,3,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>, <Application,Lcom/samsung/android/knox/ContextInfo>, <Application,Ljava/lang/String>]","['add', 'enforceActiveAdminPermissionByContext', '<init>', 'putGenericValue']"
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,updateProxyAdmin,5,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>, <Application,Landroid/app/admin/ProxyDeviceAdminInfo>, <Primordial,I>, <Application,Landroid/content/ComponentName>, <Primordial,I>]","['getRequestedPermissions', 'enforceCallingOrSelfPermissions', 'getLabel', 'flattenToString', 'valueOf', 'putValues', '<init>', 'getDescription', 'asList', 'put', 'getIcon', 'size', 'getType', 'get', 'toString', 'getComponent', 'append']"
Lcom/android/server/enterprise/EnterpriseDeviceManagerService$Lifecycle,writeUmcEnrollmentData,3,"[<Application,Lcom/android/server/enterprise/EnterpriseDeviceManagerService>, <Application,Lcom/samsung/android/knox/ContextInfo>, <Application,Ljava/lang/String>]","['add', 'restoreCallingIdentity', 'printStackTrace', 'isEmpty', 'enforcePermissionByContext', '<init>', 'delete', 'getBytes', 'checkCallerIsUMC', 'flush', 'mkdirs', 'clearCallingIdentity', 'exists', 'write', 'close']"
Lcom/android/server/ContextHubSystemService,createClient,3,"[<Application,Lcom/android/server/location/ContextHubService>, <Application,Landroid/hardware/location/IContextHubClientCallback>, <Primordial,I>]","['isValidContextHubId', 'checkPermissions', 'toString', '<init>', 'append', 'registerClient']"
Lcom/android/server/ContextHubSystemService,disableNanoApp,4,"[<Application,Lcom/android/server/location/ContextHubService>, <Primordial,I>, <Application,Landroid/hardware/location/IContextHubTransactionCallback>, <Primordial,J>]","['checkPermissions', 'createDisableTransaction', 'addTransaction', 'checkHalProxyAndContextHubId']"
Lcom/android/server/ContextHubSystemService,enableNanoApp,4,"[<Application,Lcom/android/server/location/ContextHubService>, <Primordial,I>, <Application,Landroid/hardware/location/IContextHubTransactionCallback>, <Primordial,J>]","['checkPermissions', 'addTransaction', 'checkHalProxyAndContextHubId', 'createEnableTransaction']"
Lcom/android/server/ContextHubSystemService,findNanoAppOnHub,3,"[<Application,Lcom/android/server/location/ContextHubService>, <Primordial,I>, <Application,Landroid/hardware/location/NanoAppFilter>]","['next', 'add', 'valueOf', 'intValue', 'getHandle', 'checkPermissions', 'hasNext', '<init>', 'testMatch', 'iterator', 'size', 'get', 'getNanoAppInstanceInfoCollection']"
Lcom/android/server/ContextHubSystemService,getContextHubHandles,1,"[<Application,Lcom/android/server/location/ContextHubService>]","['createPrimitiveIntArray', 'checkPermissions', 'keySet']"
Lcom/android/server/ContextHubSystemService,getContextHubInfo,2,"[<Application,Lcom/android/server/location/ContextHubService>, <Primordial,I>]","['e', 'valueOf', 'containsKey', 'get', 'checkPermissions', 'toString', '<init>', 'append']"
Lcom/android/server/ContextHubSystemService,getContextHubs,1,"[<Application,Lcom/android/server/location/ContextHubService>]",['checkPermissions']
Lcom/android/server/ContextHubSystemService,getNanoAppInstanceInfo,2,"[<Application,Lcom/android/server/location/ContextHubService>, <Primordial,I>]","['getNanoAppInstanceInfo', 'checkPermissions']"
Lcom/android/server/ContextHubSystemService,loadNanoApp,3,"[<Application,Lcom/android/server/location/ContextHubService>, <Primordial,I>, <Application,Landroid/hardware/location/NanoApp>]","['isValidContextHubId', 'createLoadTransactionCallback', 'createLoadTransaction', 'e', 'checkPermissions', 'getAppBinary', 'toString', 'addTransaction', '<init>', 'append']"
Lcom/android/server/ContextHubSystemService,loadNanoAppOnHub,4,"[<Application,Lcom/android/server/location/ContextHubService>, <Primordial,I>, <Application,Landroid/hardware/location/IContextHubTransactionCallback>, <Application,Landroid/hardware/location/NanoAppBinary>]","['createLoadTransaction', 'e', 'checkPermissions', 'addTransaction', 'checkHalProxyAndContextHubId', 'onTransactionComplete']"
Lcom/android/server/ContextHubSystemService,queryNanoApps,3,"[<Application,Lcom/android/server/location/ContextHubService>, <Primordial,I>, <Application,Landroid/hardware/location/IContextHubTransactionCallback>]","['createQueryTransaction', 'checkPermissions', 'addTransaction', 'checkHalProxyAndContextHubId']"
Lcom/android/server/ContextHubSystemService,registerCallback,2,"[<Application,Lcom/android/server/location/ContextHubService>, <Application,Landroid/hardware/location/IContextHubCallback>]","['getRegisteredCallbackCount', 'd', 'checkPermissions', 'toString', '<init>', 'append', 'register']"
Lcom/android/server/ContextHubSystemService,sendMessage,4,"[<Application,Lcom/android/server/location/ContextHubService>, <Primordial,I>, <Primordial,I>, <Application,Landroid/hardware/location/ContextHubMessage>]","['getMsgType', 'isValidContextHubId', 'queryNanoAppsInternal', 'e', 'valueOf', 'sendMessageToNanoApp', 'checkPermissions', '<init>', 'getAppId', 'getNanoAppInstanceInfo', 'get', 'toString', 'createMessageToNanoApp', 'getData', 'append']"
Lcom/android/server/ContextHubSystemService,unloadNanoApp,2,"[<Application,Lcom/android/server/location/ContextHubService>, <Primordial,I>]","['getNanoAppInstanceInfo', 'getContexthubId', 'e', 'checkPermissions', 'toString', 'addTransaction', '<init>', 'append', 'getAppId', 'createUnloadTransactionCallback', 'createUnloadTransaction']"
Lcom/android/server/ContextHubSystemService,unloadNanoAppFromHub,4,"[<Application,Lcom/android/server/location/ContextHubService>, <Primordial,I>, <Application,Landroid/hardware/location/IContextHubTransactionCallback>, <Primordial,J>]","['checkPermissions', 'addTransaction', 'checkHalProxyAndContextHubId', 'createUnloadTransaction']"
Lcom/android/server/oemlock/OemLockService,isDeviceOemUnlocked,1,"[<Application,Lcom/android/server/oemlock/OemLockService$2>]","['access$600', 'hashCode', 'get', 'equals']"
Lcom/android/server/oemlock/OemLockService,isOemUnlockAllowed,1,"[<Application,Lcom/android/server/oemlock/OemLockService$2>]","['access$600', 'restoreCallingIdentity', 'access$100', 'access$000', 'clearCallingIdentity', 'isOemUnlockAllowedByDevice', 'isOemUnlockAllowedByCarrier']"
Lcom/android/server/oemlock/OemLockService,isOemUnlockAllowedByCarrier,1,"[<Application,Lcom/android/server/oemlock/OemLockService$2>]","['restoreCallingIdentity', 'access$200', 'access$000', 'clearCallingIdentity', 'isOemUnlockAllowedByCarrier']"
Lcom/android/server/oemlock/OemLockService,isOemUnlockAllowedByUser,1,"[<Application,Lcom/android/server/oemlock/OemLockService$2>]","['restoreCallingIdentity', 'access$400', 'access$000', 'clearCallingIdentity', 'isOemUnlockAllowedByDevice']"
Lcom/android/server/oemlock/OemLockService,setOemUnlockAllowedByCarrier,3,"[<Application,Lcom/android/server/oemlock/OemLockService$2>, <Primordial,Z>, <Primordial,[B>]","['setOemUnlockAllowedByCarrier', 'restoreCallingIdentity', 'access$300', 'access$200', 'access$000', 'clearCallingIdentity']"
Lcom/android/server/oemlock/OemLockService,setOemUnlockAllowedByUser,2,"[<Application,Lcom/android/server/oemlock/OemLockService$2>, <Primordial,Z>]","['access$500', 'setOemUnlockAllowedByDevice', 'restoreCallingIdentity', 'access$400', 'access$300', 'access$100', 'access$000', 'isUserAMonkey', 'clearCallingIdentity', '<init>', 'isOemUnlockAllowedByCarrier']"
Lcom/android/server/content/ContentService$Lifecycle,addPeriodicSync,5,"[<Application,Lcom/android/server/content/ContentService>, <Application,Landroid/accounts/Account>, <Application,Ljava/lang/String>, <Application,Landroid/os/Bundle>, <Primordial,J>]","['clampPeriod', 'getCallingUid', 'getCallingUserId', 'restoreCallingIdentity', 'setDefusable', 'isEmpty', '<init>', 'updateOrAddPeriodicSync', 'enforceCallingOrSelfPermission', 'validateExtras', 'clearCallingIdentity', 'calculateDefaultFlexTime', 'getSyncManager']"
Lcom/android/server/content/ContentService$Lifecycle,addStatusChangeListener,3,"[<Application,Lcom/android/server/content/ContentService>, <Primordial,I>, <Application,Landroid/content/ISyncStatusObserver>]","['restoreCallingIdentity', 'clearCallingIdentity', 'getSyncManager', 'addStatusChangeListener', 'getSyncStorageEngine']"
Lcom/android/server/content/ContentService$Lifecycle,cancelRequest,2,"[<Application,Lcom/android/server/content/ContentService>, <Application,Landroid/content/SyncRequest>]","['cancelActiveSync', 'getCallingUserId', 'getCallingUid', 'restoreCallingIdentity', '<init>', 'getBundle', 'enforceCallingOrSelfPermission', 'isPeriodic', 'validateExtras', 'getAccount', 'clearCallingIdentity', 'getProvider', 'removePeriodicSync', 'getSyncManager', 'toString', 'append', 'cancelScheduledSyncOperation']"
